Price,MMM,AOS,ABT,ABBV,ACN,ADBE,AMD,AES,AFL,A,APD,ABNB,AKAM,ALB,ARE,ALGN,ALLE,LNT,ALL,GOOGL
Ticker,MMM,AOS,ABT,ABBV,ACN,ADBE,AMD,AES,AFL,A,APD,ABNB,AKAM,ALB,ARE,ALGN,ALLE,LNT,ALL,GOOGL
Date,,,,,,,,,,,,,,,,,,,,
2021-01-04 00:00:00+00:00,143.70401000976562,53.91999816894531,109.11000061035156,105.41000366210938,256.4599914550781,485.3399963378906,92.30000305175781,23.239999771118164,43.189998626708984,118.63999938964844,268.20001220703125,139.14999389648438,105.23999786376953,152.6300048828125,170.77000427246094,526.4600219726562,114.4800033569336,50.4900016784668,108.08000183105469,86.30650329589844
2021-01-05 00:00:00+00:00,143.46153259277344,54.27000045776367,110.45999908447266,106.5,257.9200134277344,485.69000244140625,92.7699966430664,24.020000457763672,43.2599983215332,119.61000061035156,282.3900146484375,148.3000030517578,105.41999816894531,162.92999267578125,170.58999633789062,543.6500244140625,114.69999694824219,50.25,107.2300033569336,87.00250244140625
2021-01-06 00:00:00+00:00,145.64381408691406,56.13999938964844,110.2300033569336,105.58000183105469,260.739990234375,466.30999755859375,90.33000183105469,24.979999542236328,44.93000030517578,122.88999938964844,289.9700012207031,142.77000427246094,101.52999877929688,175.10000610351562,163.25,540.3900146484375,117.30999755859375,51.0,109.98999786376953,86.14399719238281
2021-01-07 00:00:00+00:00,141.90635681152344,56.83000183105469,111.30000305175781,106.70999908447266,263.20001220703125,477.739990234375,95.16000366210938,24.729999542236328,44.68000030517578,126.16000366210938,285.2900085449219,151.27000427246094,102.80999755859375,184.0,165.33999633789062,558.3599853515625,120.4000015258789,49.11000061035156,110.06999969482422,88.71700286865234
2021-01-08 00:00:00+00:00,139.3143768310547,56.15999984741211,111.61000061035156,107.2699966430664,264.1600036621094,485.1000061035156,94.58000183105469,25.420000076293945,44.4900016784668,127.05999755859375,285.739990234375,149.77000427246094,103.45999908447266,184.10000610351562,165.91000366210938,570.530029296875,119.9800033569336,49.349998474121094,109.94999694824219,89.8915023803711
2021-01-11 00:00:00+00:00,138.12709045410156,56.900001525878906,110.83999633789062,109.0199966430664,260.3500061035156,474.239990234375,97.25,25.459999084472656,44.5099983215332,128.14999389648438,283.1300048828125,148.1300048828125,102.37000274658203,177.2899932861328,164.77000427246094,557.0399780273438,120.33000183105469,48.54999923706055,109.1500015258789,87.81449890136719
2021-01-12 00:00:00+00:00,139.222412109375,58.779998779296875,108.83999633789062,109.77999877929688,258.3999938964844,471.6499938964844,95.36000061035156,26.020000457763672,46.18000030517578,126.97000122070312,283.05999755859375,160.8000030517578,101.68000030517578,182.5,164.00999450683594,552.8800048828125,119.87999725341797,48.029998779296875,109.77999877929688,86.87149810791016
2021-01-13 00:00:00+00:00,139.0301055908203,58.31999969482422,112.1500015258789,112.44999694824219,257.0799865722656,472.04998779296875,91.77999877929688,26.8799991607666,46.09000015258789,126.9800033569336,290.6700134277344,169.99000549316406,101.68000030517578,179.9199981689453,168.89999389648438,551.1400146484375,117.01000213623047,48.75,108.87999725341797,87.36250305175781
2021-01-14 00:00:00+00:00,139.1387939453125,57.41999816894531,110.04000091552734,111.62999725341797,255.0,463.2699890136719,90.79000091552734,27.450000762939453,46.869998931884766,126.02999877929688,286.25,180.5,102.8499984741211,182.3699951171875,167.6699981689453,554.6400146484375,116.27999877929688,48.09000015258789,109.05999755859375,86.5459976196289
2021-01-15 00:00:00+00:00,138.41973876953125,56.83000183105469,111.30000305175781,110.5199966430664,253.64999389648438,458.0799865722656,88.20999908447266,27.600000381469727,46.47999954223633,126.20999908447266,286.9100036621094,169.27000427246094,106.44999694824219,180.13999938964844,168.3699951171875,567.22998046875,114.41000366210938,49.470001220703125,108.4000015258789,86.38099670410156
2021-01-19 00:00:00+00:00,141.40467834472656,57.20000076293945,112.56999969482422,112.18000030517578,255.83999633789062,456.5,89.44999694824219,28.059999465942383,47.04999923706055,127.3499984741211,285.6600036621094,173.69000244140625,110.01000213623047,185.25,166.50999450683594,557.4099731445312,114.70999908447266,49.630001068115234,110.2699966430664,89.22350311279297
2021-01-20 00:00:00+00:00,142.3244171142578,57.84000015258789,112.88999938964844,112.62000274658203,261.6700134277344,469.7300109863281,88.75,28.020000457763672,47.060001373291016,128.11000061035156,286.55999755859375,161.8300018310547,109.36000061035156,180.19000244140625,171.02999877929688,564.3699951171875,114.19000244140625,49.91999816894531,111.0,94.00350189208984
2021-01-21 00:00:00+00:00,142.70066833496094,58.040000915527344,112.94999694824219,111.26000213623047,257.94000244140625,472.0199890136719,91.52999877929688,27.280000686645508,46.31999969482422,127.0,282.6099853515625,180.39999389648438,109.94999694824219,176.41000366210938,171.63999938964844,543.8099975585938,115.04000091552734,49.75,110.72000122070312,94.2074966430664
2021-01-22 00:00:00+00:00,141.33779907226562,57.7599983215332,112.83999633789062,110.86000061035156,254.77000427246094,472.44000244140625,92.79000091552734,27.100000381469727,46.43000030517578,126.33000183105469,283.6000061035156,181.8699951171875,109.05999755859375,173.7100067138672,168.83999633789062,534.0800170898438,113.61000061035156,49.40999984741211,110.43000030517578,94.62799835205078
2021-01-25 00:00:00+00:00,142.466552734375,56.91999816894531,114.72000122070312,110.5,252.0399932861328,473.44000244140625,94.12999725341797,26.229999542236328,46.56999969482422,125.4800033569336,279.0199890136719,177.52999877929688,111.33000183105469,176.9199981689453,169.47999572753906,539.469970703125,112.08999633789062,50.5,110.94999694824219,94.71399688720703
